id,servico,procedimento,descricao,diponivel,user_id,created_at,updated_at
,115,03.01.08.022-4,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.023-2,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.024-0,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.025-9,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.026-7,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.027-5,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.028-3,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.029-1,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.030-5,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.031-3,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.032-1,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.033-0,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.034-8,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.035-6,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.036-4,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.037-2,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.038-0,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.01.08.039-9,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.03.17.013-1,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.03.17.014-0,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.03.17.015-8,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.03.17.016-6,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.03.17.017-4,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,115,03.03.17.018-2,Serviço de Atenção Psicossocial,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,02.11.02.001-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,02.11.02.002-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,03.09.07.001-5,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,03.09.07.002-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.001-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.002-1,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.004-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.005-6,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.006-4,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.007-2,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.008-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.009-9,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.013-7,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.015-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.016-1,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.017-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.018-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.019-6,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.020-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.021-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.022-6,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.023-4,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.024-2,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.025-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.026-9,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.027-7,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.028-5,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.029-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.030-7,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.031-5,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.032-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.033-1,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.034-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.035-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.036-6,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.037-4,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.038-2,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.039-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.040-4,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.042-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.043-9,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.044-7,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.045-5,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.046-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.047-1,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.048-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.049-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.050-1,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.052-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.053-6,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.054-4,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.055-2,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.056-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.057-9,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.061-7,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.072-2,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.123-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.124-9,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.125-7,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.126-5,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.127-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.128-1,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.129-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.130-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.131-1,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.132-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.133-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.134-6,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.135-4,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.136-2,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.137-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.138-9,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.139-7,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.140-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.141-9,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.142-7,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.143-5,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.144-3,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.145-1,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.146-0,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.147-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.148-6,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.149-4,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.150-8,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,116,04.06.01.151-6,Serviço de Atenção Cardiovascular/Cardiologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,03.01.11.001-8,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,03.01.11.002-6,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.01.001-5,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.01.003-1,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.01.004-0,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.01.005-8,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.01.006-6,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.01.007-4,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.01.008-2,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.01.009-0,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.03.001-6,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.03.002-4,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.03.003-2,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.03.004-0,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.03.005-9,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.03.006-7,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.03.007-5,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,117,04.13.03.008-3,Serviço de Cirurgia Reparadora,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,119,03.01.08.001-1,Serviço de Controle de Tabagismo,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.01.01.015-1,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.02.10.004-9,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.01.001-9,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.01.002-7,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.01.003-5,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.01.004-3,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.01.007-8,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.01.008-6,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.02.001-4,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.02.002-2,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.02.003-0,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.02.004-9,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.02.005-7,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.02.006-5,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.02.007-3,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,120,02.03.02.008-1,Serviço de Diagnóstico por Anatomia Patológica e/ou Citopatologia,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.01.01.054-2,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.001-2,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.002-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.003-9,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.004-7,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.005-5,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.006-3,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.007-1,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.008-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.009-8,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.010-1,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.011-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.012-8,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.013-6,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.014-4,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.015-2,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.017-9,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.019-5,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.01.020-9,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.001-8,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.002-6,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.003-4,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.004-2,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.005-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.006-9,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.007-7,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.008-5,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.009-3,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.010-7,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.011-5,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.012-3,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.02.013-1,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.001-3,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.002-1,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.003-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.004-8,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.005-6,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.006-4,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.007-2,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.008-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.009-9,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.010-2,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.011-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.012-9,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.013-7,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.014-5,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.015-3,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.016-1,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.017-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.03.018-8,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.001-9,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.002-7,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.003-5,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.004-3,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.005-1,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.006-0,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.007-8,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.008-6,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.009-4,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.010-8,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
,121,02.04.04.011-6,Diagnóstico por Imagem,1,NULL,2023-08-16 15:33:01,2023-08-16 15:33:01
