id,cid,procedimento,descricao,user_id,diponivel,created_at,updated_at
,D43.0,,"Neoplasia de Comportamento Incerto ou Desconhecido do Encéfalo, Supratentorial",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D44.0,,Neoplasia de Comportamento Incerto ou Desconhecido da Glândula Tireóide,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D46.0,,Anemia Refratária Sem Sideroblastos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D47.0,,Tumores de Comportamento Incerto ou Desconhecido de Mastócitos e Células Histiocíticas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D48.0,,Neoplasia de Comportamento Incerto ou Desconhecido Dos Ossos e Cartilagens Articulares,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D50.0,,Anemia Por Deficiência de Ferro Secundária à Perda de Sangue (crônica),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D51.0,,Anemia Por Deficiência de Vitamina B12 Devida à Deficiência de Fator Intrínseco,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D52.0,,Anemia Por Deficiência de Folato na Dieta,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D53.0,,Anemia Por Deficiência de Proteínas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D55.0,,Anemia Devida à Deficiência de Glicose-6-fosfato-desidrogenase (G-6-PD),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D56.0,,Talassemia Alfa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D57.0,,Anemia Falciforme Com Crise,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D58.0,,Esferocitose Hereditária,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D59.0,,Anemia Hemolítica Auto-imune Induzida Por Droga,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D60.0,,Aplasia Pura Adquirida Crônica da Série Vermelha,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D61.0,,Anemia Aplástica Constitucional,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D63.0,,Anemia em Neoplasias,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D64.0,,Anemia Sideroblástica Hereditária,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D68.0,,Doença de Von Willebrand,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D69.0,,Púrpura Alérgica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D72.0,,Anomalias Genéticas Dos Leucócitos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D73.0,,Hipoesplenismo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D74.0,,Metemoglobinemia Congênita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D75.0,,Eritrocitose Familiar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D76.0,,Histiocitose Das Células de Langerhans Não Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D80.0,,Hipogamaglobulinemia Hereditária,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D81.0,,Imunodeficiência Combinada Grave (SCID) Com Disgenesia Reticular,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D82.0,,Síndrome de Wiskott-Aldrich,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D83.0,,Imunodeficiência Comum Variável Com Predominância de Anormalidades do Número e da Função Das Células B,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D84.0,,Defeito do Antígeno-1 da Função de Linfócito (LFA-1),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D86.0,,Sarcoidose do Pulmão,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,D89.0,,Hipergamaglobulinemia Policlonal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E00.0,,Síndrome da Deficiência Congênita de Iodo do Tipo Neurológico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E01.0,,Bócio (endêmico) Difuso Por Deficiência de Iodo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E03.0,,Hipotireoidismo Congênito Com Bócio Difuso,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E04.0,,Bócio Não-tóxico Difuso,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E05.0,,Tireotoxicose Com Bócio Difuso,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E06.0,,Tireoidite Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E07.0,,Hipersecreção de Calcitonina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E10.0,,Diabetes Mellitus Insulino-dependente - Com Coma,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E11.0,,Diabetes Mellitus Não-insulino-dependente - Com Coma,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E12.0,,Diabetes Mellitus Relacionado Com a Desnutrição - Com Coma,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E13.0,,Outros Tipos Especificados de Diabetes Mellitus - Com Coma,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E14.0,,Diabetes Mellitus Não Especificado - Com Coma,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E16.0,,Hipoglicemia Induzida Por Droga Sem Coma,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E20.0,,Hipoparatireoidismo Idiopático,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E21.0,,Hiperparatireoidismo Primário,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E22.0,,Acromegalia e Gigantismo Hipofisário,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E23.0,,Hipopituitarismo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E24.0,,Síndrome de Cushing Dependente da Hipófise,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E25.0,,Transtornos Adrenogenitais Congênitos Associados à Deficiência Enzimática,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E26.0,,Hiperaldosteronismo Primário,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E27.0,,Outros Excessos de Atividade Adrenocortical,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E28.0,,Excesso de Estrógeno,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E29.0,,Hiperfunção Testicular,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E30.0,,Puberdade Retardada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E31.0,,Insuficiência Poliglandular Auto-imune,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E32.0,,Hiperplasia Persistente do Timo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E34.0,,Síndrome Carcinóide,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E35.0,,Transtornos da Glândula Tireóide em Doenças Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E44.0,,Desnutrição Protéico-calórica Moderada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E50.0,,Deficiência de Vitamina A Com Xerose Conjuntival,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E53.0,,Deficiência de Riboflavina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E55.0,,Raquitismo Ativo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E56.0,,Deficiência de Vitamina E,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E61.0,,Deficiência de Cobre,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E63.0,,Deficiência de Ácido Graxo Essencial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E64.0,,Seqüelas de Desnutrição Protéico-calórica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E66.0,,Obesidade Devida a Excesso de Calorias,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E67.0,,Hipervitaminose A,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E70.0,,Fenilcetonúria Clássica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E71.0,,Doença da Urina em Xarope de Ácer (ou Bordo) (Maple-syrup Urine Disease),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E72.0,,Distúrbios do Transporte de Aminoácidos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E73.0,,Deficiência Congênita de Lactase,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E74.0,,Doença de Depósito de Glicogênio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E75.0,,Gangliosidose GM2,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E76.0,,Mucopolissacaridose do Tipo I,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E77.0,,Defeitos na Modificação Pós-translacional de Enzimas Lisossômicas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E78.0,,Hipercolesterolemia Pura,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E79.0,,Hiperuricemia Sem Sinais de Artrite Inflamatória e de Doença Com Tofos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E80.0,,Porfiria Hereditária Eritropoética,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E83.0,,Distúrbios do Metabolismo do Cobre,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E84.0,,Fibrose Cística Com Manifestações Pulmonares,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E85.0,,Amiloidose Heredofamiliar Não-neuropática,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E87.0,,Hiperosmolaridade e Hipernatremia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E88.0,,Distúrbios do Metabolismo Das Proteínas Plasmáticas Não Classificados em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,E89.0,,Hipotireoidismo Pós-procedimento,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F00.0,,Demência na Doença de Alzheimer de Início Precoce,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F01.0,,Demência Vascular de Início Agudo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F02.0,,Demência da Doença de Pick,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F05.0,,"Delirium Não Superposto a Uma Demência, Assim Descrito",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F06.0,,Alucinose Orgânica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F07.0,,Transtorno Orgânico da Personalidade,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F10.0,,Transtornos Mentais e Comportamentais Devidos ao Uso de Álcool - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F11.0,,Transtornos Mentais e Comportamentais Devidos ao Uso de Opiáceos - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F12.0,,Transtornos Mentais e Comportamentais Devidos ao Uso de Canabinóides - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F13.0,,Transtornos Mentais e Comportamentais Devidos ao Uso de Sedativos e Hipnóticos - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F14.0,,Transtornos Mentais e Comportamentais Devidos ao Uso da Cocaína - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F15.0,,"Transtornos Mentais e Comportamentais Devidos ao Uso de Outros Estimulantes, Inclusive a Cafeína - Intoxicação Aguda",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F16.0,,Transtornos Mentais e Comportamentais Devidos ao Uso de Alucinógenos - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F17.0,,Transtornos Mentais e Comportamentais Devidos ao Uso de Fumo - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F18.0,,Transtornos Mentais e Comportamentais Devidos ao Uso de Solventes Voláteis - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F19.0,,Transtornos Mentais e Comportamentais Devidos ao Uso de Múltiplas Drogas e ao Uso de Outras Substâncias Psicoativas - Intoxicação Aguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F20.0,,Esquizofrenia Paranóide,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F22.0,,Transtorno Delirante,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F23.0,,"Transtorno Psicótico Agudo Polimorfo, Sem Sintomas Esquizofrênicos",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F25.0,,Transtorno Esquizoafetivo do Tipo Maníaco,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F30.0,,Hipomania,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F31.0,,"Transtorno Afetivo Bipolar, Episódio Atual Hipomaníaco",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F32.0,,Episódio Depressivo Leve,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F33.0,,"Transtorno Depressivo Recorrente, Episódio Atual Leve",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F34.0,,Ciclotimia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F38.0,,Outros Transtornos do Humor (afetivos) Isolados,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F40.0,,Agorafobia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F41.0,,Transtorno de Pânico (ansiedade Paroxística Episódica),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F42.0,,Transtorno Obsessivo-compulsivo Com Predominância de Idéias ou de Ruminações Obsessivas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F43.0,,"""Reação Aguda ao """"stress""""""",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F44.0,,Amnésia Dissociativa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F45.0,,Transtorno de Somatização,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F48.0,,Neurastenia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F50.0,,Anorexia Nervosa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F51.0,,Insônia Não-orgânica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F52.0,,Ausência ou Perda do Desejo Sexual,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F53.0,,Transtornos Mentais e Comportamentais Leves Associados ao Puerpério Não Classificados em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F60.0,,Personalidade Paranóica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F62.0,,Modificação Duradoura da Personalidade Após Uma Experiência Catastrófica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F63.0,,Jogo Patológico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F64.0,,Transexualismo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F65.0,,Fetichismo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F66.0,,Transtorno da Maturação Sexual,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F68.0,,Sintomas Físicos Aumentados Por Fatores Psicológicos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F70.0,,Retardo Mental Leve - Menção de Ausência de ou de Comprometimento Mínimo do Comportamento,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F71.0,,Retardo Mental Moderado - Menção de Ausência de ou de Comprometimento Mínimo do Comportamento,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F72.0,,Retardo Mental Grave - Menção de Ausência de ou de Comprometimento Mínimo do Comportamento,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F73.0,,Retardo Mental Profundo - Menção de Ausência de ou de Comprometimento Mínimo do Comportamento,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F78.0,,Outro Retardo Mental - Menção de Ausência de ou de Comprometimento Mínimo do Comportamento,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F79.0,,Retardo Mental Não Especificado - Menção de Ausência de ou de Comprometimento Mínimo do Comportamento,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F80.0,,Transtorno Específico da Articulação da Fala,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F81.0,,Transtorno Específico de Leitura,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F84.0,,Autismo Infantil,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F90.0,,Distúrbios da Atividade e da Atenção,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F91.0,,Distúrbio de Conduta Restrito ao Contexto Familiar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F92.0,,Distúrbio Depressivo de Conduta,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F93.0,,Transtorno Ligado à Angústia de Separação,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F94.0,,Mutismo Eletivo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F95.0,,Tique Transitório,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,F98.0,,Enurese de Origem Não-orgânica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G00.0,,Meningite Por Haemophilus,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G02.0,,Meningite em Doenças Virais Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G03.0,,Meningite Não-piogênica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G04.0,,Encefalite Aguda Disseminada,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G05.0,,"Encefalite, Mielite e Encefalomielite em Doenças Bacterianas Classificadas em Outra Parte",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G06.0,,Abscesso e Granuloma Intracranianos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G11.0,,Ataxia Congênita Não-progressiva,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G12.0,,Atrofia Muscular Espinal Infantil Tipo I (Werdnig-Hoffman),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G13.0,,Neuromiopatia e Neuropatia Paraneoplásicas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G21.0,,Síndrome Maligna Dos Neurolépticos,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G23.0,,Doença de Hallervorden-Spatz,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G24.0,,Distonia Induzida Por Drogas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G25.0,,Tremor Essencial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G30.0,,Doença de Alzheimer de Início Precoce,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G31.0,,Atrofia Cerebral Circunscrita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G32.0,,Degeneração Combinada Subaguda da Medula Espinal em Doenças Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G36.0,,Neuromielite Óptica (doença de Devic),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G37.0,,Esclerose Difusa,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G40.0,,Epilepsia e Síndromes Epilépticas Idiopáticas Definidas Por Sua Localização (focal) (parcial) Com Crises de Início Focal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G41.0,,Estado de Grande Mal Epiléptico,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G43.0,,Enxaqueca Sem Aura (enxaqueca Comum),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G44.0,,"""Síndrome de """"cluster-headache""""""",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G45.0,,Síndrome da Artéria Vértebro-basilar,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G46.0,,Síndrome da Artéria Cerebral Média,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G47.0,,Distúrbios do Início e da Manutenção do Sono (insônias),1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G50.0,,Nevralgia do Trigêmeo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G51.0,,Paralisia de Bell,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G52.0,,Transtornos do Nervo Olfatório,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G53.0,,Nevralgia Pós-zoster,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G54.0,,Transtornos do Plexo Braquial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G55.0,,Compressões Das Raízes e Dos Plexos Nervosos em Doenças Neoplásicas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G56.0,,Síndrome do Túnel do Carpo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G57.0,,Lesão do Nervo Ciático,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G58.0,,Neuropatia Intercostal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G59.0,,Mononeuropatia Diabética,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G60.0,,Neuropatia Hereditária Motora e Sensorial,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G61.0,,Síndrome de Guillain-Barré,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G62.0,,Polineuropatia Induzida Por Drogas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G63.0,,Polineuropatia em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G70.0,,Miastenia Gravis,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G71.0,,Distrofia Muscular,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G72.0,,Miopatia Induzida Por Drogas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G73.0,,Síndromes Miastênicas em Doenças Endócrinas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G80.0,,Paralisia Cerebral Quadriplágica Espástica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G81.0,,Hemiplegia Flácida,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G82.0,,Paraplegia Flácida,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G83.0,,Diplegia Dos Membros Superiores,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G90.0,,Neuropatia Autonômica Periférica Idiopática,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G91.0,,Hidrocefalia Comunicante,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G93.0,,Cistos Cerebrais,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G94.0,,Hidrocefalia em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G95.0,,Siringomielia e Siringobulbia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G96.0,,Fístula Liquórica,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G97.0,,Perda de Líquor Resultante de Punção Espinal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,G99.0,,Neuropatia Autonômica em Doenças Endócrinas e Metabólicas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H00.0,,Hordéolo e Outras Inflamações Profundas Das Pálpebras,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H01.0,,Blefarite,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H02.0,,Entrópio e Triquíase da Pálpebra,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H03.0,,Infestação Parasitária da Pálpebra em Doenças Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H04.0,,Dacrioadenite,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H05.0,,Inflamação Aguda da Órbita,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H06.0,,Transtornos do Aparelho Lacrimal em Doenças Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H10.0,,Conjuntivite Mucopurulenta,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H11.0,,Pterígio,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H13.0,,Infestação Por Filárias na Conjuntiva,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H15.0,,Esclerite,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H16.0,,Úlcera de Córnea,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H17.0,,Leucoma Aderente,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H18.0,,Pigmentações e Depósitos da Córnea,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H19.0,,Esclerite e Episclerite em Doenças Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H20.0,,Iridociclite Aguda e Subaguda,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H21.0,,Hifema,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H22.0,,Iridociclite em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H25.0,,Catarata Senil Incipiente,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H26.0,,"Catarata Infantil, Juvenil e Pré-senil",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H27.0,,Afacia,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H28.0,,Catarata Diabética,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H30.0,,Inflamação Coriorretiniana Focal,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H31.0,,Cicatrizes Coriorretinianas,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H32.0,,Inflamação Coriorretiniana em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H33.0,,Descolamento da Retina Com Defeito Retiniano,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H34.0,,Oclusão Arterial Retiniana Transitória,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H35.0,,Retinopatias de Fundo e Alterações Vasculares da Retina,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H36.0,,Retinopatia Diabética,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H40.0,,Suspeita de Glaucoma,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H42.0,,"Glaucoma em Doenças Endócrinas, Nutricionais e Metabólicas Classificadas em Outra Parte",1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H43.0,,Prolapso do Humor Vítreo,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H44.0,,Endoftalmite Purulenta,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H45.0,,Hemorragia Vítrea em Doenças Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H47.0,,Transtornos do Nervo Óptico Não Classificados em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
,H48.0,,Atrofia Óptica em Doenças Classificadas em Outra Parte,1,1,2023-08-21 08:00:00,2023-08-21 08:00:00
