I35.0,Estenose (da Valva) Aórtica
I36.0,Estenose (da Valva) Tricúspide Não-reumática
I37.0,Estenose da Valva Pulmonar
I39.0,Transtornos da Valva Mitral em Doenças Classificadas em Outra Parte
I40.0,Miocardite Infecciosa
I41.0,Miocardite em Doenças Bacterianas Classificadas em Outra Parte
I42.0,Cardiomiopatia Dilatada
I43.0,Cardiomiopatia em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte
I44.0,Bloqueio Atrioventricular de Primeiro Grau
I45.0,Bloqueio Fascicular Direito
I46.0,Parada Cardíaca Com Ressuscitação Bem Sucedida
I47.0,Arritmia Ventricular Por Reentrada
I49.0,Flutter e Fibrilação Ventricular
I50.0,Insuficiência Cardíaca Congestiva
I51.0,Defeito Adquirido de Septo Cardíaco
I52.0,Outras Afecções Cardíacas em Doenças Bacterianas Classificadas em Outra Parte
I60.0,Hemorragia Subaracnóide Proveniente do Sifão e da Bifurcação da Carótida
I61.0,Hemorragia Intracerebral Hemisférica Subcortical
I62.0,Hemorragia Subdural (aguda) (não-traumática)
I63.0,Infarto Cerebral Devido a Trombose de Artérias Pré-cerebrais
I65.0,Oclusão e Estenose da Artéria Vertebral
I66.0,Oclusão e Estenose da Artéria Cerebral Média
I67.0,"Dissecção de Artérias Cerebrais, Sem Ruptura"
I68.0,Angiopatia Cerebral Amiloidótica
I69.0,Seqüelas de Hemorragia Subaracnoídea
I70.0,Aterosclerose da Aorta
I71.0,Aneurisma Dissecante da Aorta (qualquer Porção)
I72.0,Aneurisma da Artéria Carótida
I73.0,Síndrome de Raynaud
I74.0,Embolia e Trombose da Aorta Abdominal
I77.0,Fístula Arteriovenosa Adquirida
I78.0,Telangiectasia Hemorrágica Hereditária
I79.0,Aneurisma da Aorta em Doenças Classificadas em Outra Parte
I80.0,Flebite e Tromboflebite Dos Vasos Superficiais Dos Membros Inferiores
I82.0,Síndrome de Budd-Chiari
I83.0,Varizes Dos Membros Inferiores Com Úlcera
I84.0,Hemorróidas Internas Trombosadas
I85.0,Varizes Esofagianas Sangrantes
I86.0,Varizes Sublinguais
I87.0,Síndrome Pós-flebite
I88.0,Linfadenite Mesentérica Não Específica
I89.0,Linfedema Não Classificado em Outra Parte
I95.0,Hipotensão Idiopática
I97.0,Síndrome Pós-cardiotomia
I98.0,Sífilis Cardiovascular
J01.0,Sinusite Maxilar Aguda
J02.0,Faringite Estreptocócica
J03.0,Amigdalite Estreptocócica
J04.0,Laringite Aguda
J05.0,Laringite Obstrutiva Aguda (crupe)
J06.0,Laringofaringite Aguda
J10.0,Influenza Com Pneumonia Devida a Outro Vírus da Influenza (gripe) Identificado
J11.0,"Influenza (gripe) Com Pneumonia, Devida a Vírus Não Identificado"
J12.0,Pneumonia Devida a Adenovírus
J15.0,Pneumonia Devida à Klebsiella Pneumoniae
J16.0,Pneumonia Devida a Clamídias
J17.0,Pneumonia em Doenças Bacterianas Classificadas em Outra Parte
J18.0,Broncopneumonia Não Especificada
J20.0,Bronquite Aguda Devida a Mycoplasma Pneumoniae
J21.0,Bronquiolite Aguda Devida a Vírus Sincicial Respiratório
J30.0,Rinite Vasomotora
J31.0,Rinite Crônica
J32.0,Sinusite Maxilar Crônica
J33.0,Pólipo da Cavidade Nasal
J34.0,"Abscesso, Furúnculo e Antraz do Nariz"
J35.0,Amigdalite Crônica
J37.0,Laringite Crônica
J38.0,Paralisia Das Cordas Vocais e da Laringe
J39.0,Abscesso Retrofaríngeo e Parafaríngeo
J41.0,Bronquite Crônica Simples
J43.0,Síndrome de MacLeod
J44.0,Doença Pulmonar Obstrutiva Crônica Com Infecção Respiratória Aguda do Trato Respiratório Inferior
J45.0,Asma Predominantemente Alérgica
J62.0,Pneumoconiose Devida a pó de Talco
J63.0,Aluminose (do Pulmão)
J66.0,Bissinose
J67.0,Pulmão de Fazendeiro
J68.0,"Bronquite e Pneumonite Devida a Produtos Químicos, Gases, Fumaças e Vapores"
J69.0,Pneumonite Devida a Alimento ou Vômito
J70.0,Manifestações Pulmonares Agudas Devidas à Radiação
J84.0,Afecções Alveolares e Parieto-alveolares
J85.0,Gangrena e Necrose do Pulmão
J86.0,Piotórax Com Fístula
J92.0,Placas Pleurais Com Presença de Amianto (asbesto)
J93.0,"Pneumotórax de Tensão, Espontâneo"
J94.0,Derrame Quiloso ou Quiliforme
J95.0,Mau Funcionamento de Traqueostomia
J96.0,Insuficiência Respiratória Aguda
J98.0,Outras Doenças Dos Brônquios Não Classificadas em Outra Parte
J99.0,Doença Pulmonar Reumatóide
K00.0,Anodontia
K01.0,Dentes Inclusos
K02.0,Cáries Limitadas ao Esmalte
K03.0,Atrito Dentário Excessivo
K04.0,Pulpite
K05.0,Gengivite Aguda
K06.0,Retração Gengival
K07.0,Anomalias Importantes (major) do Tamanho da Mandíbula
K08.0,Exfoliação Dos Dentes Devida a Causas Sistêmicas
K09.0,Cistos Odontogênicos de Desenvolvimento
K10.0,Transtornos do Desenvolvimento Dos Maxilares
K11.0,Atrofia de Glândula Salivar
K12.0,Aftas Bucais Recidivantes
K13.0,Doenças Dos Lábios
K14.0,Glossite
K21.0,Doença de Refluxo Gastroesofágico Com Esofagite
K22.0,Acalásia do Cárdia
K23.0,Esofagite Tuberculosa
K25.0,Úlcera Gástrica - Aguda Com Hemorragia
K26.0,Úlcera Duodenal - Aguda Com Hemorragia
K27.0,Úlcera Péptica de Localização Não Especificada - Aguda Com Hemorragia
K28.0,Úlcera Gastrojejunal - Aguda Com Hemorragia
K29.0,Gastrite Hemorrágica Aguda
K31.0,Dilatação Aguda do Estômago
K35.0,Apendicite Aguda Com Peritonite Generalizada
K38.0,Hiperplasia do Apêndice
K40.0,"Hérnia Inguinal Bilateral, Com Obstrução, Sem Gangrena"
K41.0,"Hérnia Femoral Bilateral, Com Obstrução, Sem Gangrena"
K42.0,"Hérnia Umbilical Com Obstrução, Sem Gangrena"
K43.0,"Hérnia Ventral Com Obstrução, Sem Gangrena"
K44.0,"Hérnia Diafragmática Com Obstrução, Sem Gangrena"
K45.0,"Outras Hérnias Abdominais Especificadas, Com Obstrução, Sem Gangrena"
K46.0,"Hérnia Abdominal Não Especificada, Com Obstrução, Sem Gangrena"
K50.0,Doença de Crohn do Intestino Delgado
K51.0,Enterocolite Ulcerativa (crônica)
K52.0,Gastroenterite e Colite Devida à Radiação
K55.0,Transtornos Vasculares Agudos do Intestino
K56.0,Íleo Paralítico
K57.0,Doença Diverticular do Intestino Delgado Com Perfuração e Abscesso
K58.0,Síndrome do Cólon Irritável Com Diarréia
K59.0,Constipação
K60.0,Fissura Anal Aguda
K61.0,Abscesso Anal
K62.0,Pólipo Anal
K63.0,Abscesso do Intestino
K65.0,Peritonite Aguda
K66.0,Aderências Peritoniais
K67.0,Peritonite Por Clamídias
K70.0,Fígado Gorduroso Alcoólico
K71.0,Doença Hepática Tóxica Com Colestase
K72.0,Insuficiência Hepática Aguda e Subaguda
K73.0,"Hepatite Crônica Persistente, Não Classificada em Outra Parte"
K74.0,Fibrose Hepática
K75.0,Abscesso Hepático
K76.0,Degeneração Gordurosa do Fígado Não Classificada em Outra Parte
K77.0,Transtornos Hepáticos em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte
K80.0,Calculose da Vesícula Biliar Com Colicistite Aguda
K81.0,Colecistite Aguda
K82.0,Obstrução da Vesícula Biliar
K83.0,Colangite
K85.0,Pancreatite Aguda Idiopática
K86.0,Pancreatite Crônica Induzida Por Álcool
K87.0,Transtornos da Vesícula Biliar e Das Vias Biliares em Doenças Classificadas em Outra Parte
K90.0,Doença Celíaca
K91.0,Vômitos Pós-cirurgia Gastrointestinal
K92.0,Hematêmese
K93.0,"Transtornos Devido a Tuberculose do Intestino, do Peritônio e Dos Gânglios do Mesentério"
L01.0,Impetigo (qualquer Localização) (qualquer Microorganismo)
L02.0,"Abscesso Cutâneo, Furúnculo e Antraz da Face"
L03.0,Celulite de Dedos Das Mãos e Dos Pés
L04.0,"Linfadenite Aguda de Face, Cabeça e Pescoço"
L05.0,Cisto Pilonidal Com Abscesso
L08.0,Piodermite
L10.0,Pênfigo Vulgar
L11.0,Ceratose Folicular Adquirida
L12.0,Penfigóide Bolhoso
L13.0,Dermatite Herpetiforme
L20.0,Prurigo de Besnier
L21.0,Seborréia do Couro Cabeludo
L23.0,Dermatite Alérgica de Contato Devida a Metais
L24.0,Dermatite de Contato Por Irritantes Devida a Detergentes
L25.0,Dermatite de Contato Não Especificada Devida a Cosméticos
L27.0,Erupção Cutânea Generalizada Devida a Drogas e Medicamentos
L28.0,Líquen Simples Crônico
L29.0,Prurido Anal
L30.0,Dermatite Numular
L40.0,Psoríase Vulgar
L41.0,Pitiríase Liquenóide e Varioliforme Aguda
L43.0,Líquen Plano Hipertrófico
L44.0,Pitiríase Rubra Pilar
L50.0,Urticária Alérgica
L51.0,Eritema Multiforme Não Bolhoso
L53.0,Eritema Tóxico
L54.0,Eritema Marginado na Febre Reumática Aguda
L55.0,Queimadura Solar de Primeiro Grau
L56.0,Resposta Fototóxica a Drogas
L57.0,Ceratose Actínica
L58.0,Radiodermatite Aguda
L59.0,Eritema Devido ao Calor ou ao Fogo (dermatite ab Igne)
L60.0,Unha Encravada
L62.0,Paquidermoperiostose Com Unhas Hipocráticas (em Vidro de Relógio)
L63.0,Alopécia Total (capitis)
L64.0,Alopécia Androgênica Induzida Por Droga
L65.0,Eflúvio Telógeno
L66.0,Pseudopelada
L67.0,Tricorrexe Nodosa
L68.0,Hirsutismo
L70.0,Acne Vulgar
L71.0,Dermatite Perioral
L72.0,Cisto Epidérmico
L73.0,Acne Quelóide
L74.0,Miliária Rubra
L75.0,Bromidrose
L81.0,Hiperpigmentação Pós-inflamatória
L85.0,Ictiose Adquirida
L87.0,Ceratose Folicular e Parafolicular Penetrante na Pele (Síndrome de Kyrle)
L90.0,Líquen Escleroso e Atrófico
L91.0,Cicatriz Quelóide
L92.0,Granuloma Anular
L93.0,Lúpus Eritematoso Discóide
L94.0,Esclerodermia Localizada (morféia)
L95.0,Vasculite Livedóide
L98.0,Granuloma Piogênico
L99.0,Amiloidose Cutânea
M00.0,Artrite e Pioliartrite Estafilocócicas
M01.0,Artrite Meningocócica
M02.0,Artropatia Pós-derivação Intestinal
M03.0,Artrite Pós-meningocócica
M05.0,Síndrome de Felty
M06.0,Artrite Reumatóide Soro-negativa
M07.0,Artropatia Psoriásica Interfalangiana Distal
M08.0,Artrite Reumatóide Juvenil
M09.0,Artrite Juvenil na Psoríase
M10.0,Gota Idiopática
M11.0,Doença Por Deposição de Hidroxiapatita
M12.0,Artropatia Pós-reumática Crônica (Jaccoud)
M13.0,Poliartrite Não Especificada
M14.0,Artropatia Gotosa Devida a Defeitos Enzimáticos e a Outras Doenças Hereditárias
M15.0,(Osteo)artrose Primária Generalizada
M16.0,Coxartrose Primária Bilateral
M17.0,Gonartrose Primária Bilateral
M18.0,Artrose Primária Bilateral Das Primeiras Articulações Carpometacarpianas
M19.0,Artrose Primária de Outras Articulações
M20.0,Deformidade(s) Do(s) Dedo(s) Das Mãos
M21.0,Deformidade em Valgo Não Classificada em Outra Parte
M22.0,Deslocamento Recidivante da Rótula
M23.0,Menisco Cístico
M24.0,Corpo Flutuante em Articulação
M25.0,Hemartrose
M30.0,Poliarterite Nodosa
M31.0,Angeíte de Hipersensibilidade
M32.0,Lúpus Eritematoso Disseminado (sistêmico) Induzido Por Drogas
M33.0,Dermatomiosite Juvenil
M34.0,Esclerose Sistêmica Progressiva
M35.0,Síndrome Seca (Sjögren)
M36.0,Dermato(poli)miosite em Doenças Neoplásicas
M40.0,Cifose Postural
M41.0,Escoliose Idiopática Infantil
M42.0,Osteocondrose Vertebral Juvenil
M43.0,Espondilólise
M46.0,Entesopatia Vertebral
M47.0,Síndromes de Compressão da Artéria Espinhal Anterior ou Vertebral Anterior
M48.0,Estenose da Coluna Vertebral
M49.0,Tuberculose da Coluna Vertebral
M50.0,Transtorno do Disco Cervical Com Mielopatia
M51.0,Transtornos de Discos Lombares e de Outros Discos Intervertebrais Com Mielopatia
M53.0,Síndrome Cervicocraniana
M54.0,Paniculite Atingindo Regiões do Pescoço e do Dorso
M60.0,Miosite Infecciosa
M61.0,Miosite Ossificante Traumática
M62.0,Diástase de Músculo
M63.0,Miosite em Doenças Bacterianas Classificadas em Outra Parte
M65.0,Abscesso da Bainha Tendínea
M66.0,Ruptura de Cisto Poplíteo
M67.0,Tendão de Aquiles Curto (adquirido)
M68.0,Sinovite e Tenossinovite em Doenças Bacterianas Classificadas em Outra Parte
M70.0,Sinovite Crepitante Crônica da Mão e do Punho
M71.0,Abscesso de Bolsa Sinovial
M72.0,Fibromatose de Fáscia Palmar (Dupuytren)
M73.0,Bursite Gonocócica
M75.0,Capsulite Adesiva do Ombro
M76.0,Tendinite Glútea
M77.0,Epicondilite Medial
M79.0,Reumatismo Não Especificado
M80.0,Osteoporose Pós-menopáusica Com Fratura Patológica
M81.0,Osteoporose Pós-menopáusica
M82.0,Osteoporose na Mielomatose Múltipla
M83.0,Osteomalácia Puerperal
M84.0,Defeito de Consolidação da Fratura
M85.0,Displasia Fibrosa (monostótica)
M86.0,Osteomielite Aguda Hematogênica
M87.0,Necrose Asséptica Idiopática do Osso
M88.0,Doença de Paget do Crânio
M89.0,Algoneurodistrofia
M90.0,Tuberculose Óssea
M91.0,Osteocondrose Juvenil da Pelve
M92.0,Osteocondrose Juvenil do Úmero
M93.0,Luxação (não-traumática) da Epífise Superior do Fêmur
M94.0,Síndrome da Junção Condrocostal (Tietze)
M95.0,Deformidade Adquirida do Nariz
M96.0,Pseudo-artrose Após Fusão ou Artrodese
M99.0,Disfunção Segmentar e Somática
N00.0,Síndrome Nefrítica Aguda - Anormalidade Glomerular Minor
N01.0,Síndrome Nefrítica Rapidamente Progressiva - Anormalidade Glomerular Minor
N02.0,Hematúria Recidivante e Persistente - Anormalidade Glomerular Minor
N03.0,Síndrome Nefrítica Crônica - Anormalidade Glomerular Minor
N04.0,Síndrome Nefrótica - Anormalidade Glomerular Minor
N05.0,Síndrome Nefrítica Não Especificada - Anormalidade Glomerular Minor
N06.0,Proteinúria Isolada Com Lesão Morfológica Especificada - Anormalidade Glomerular Minor
N07.0,Nefropatia Hereditária Não Classificada em Outra Parte - Anormalidade Glomerular Minor
N08.0,Transtornos Glomerulares em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte
N11.0,Pielonefrite Não-obstrutiva Crônica Associada a Refluxo
N13.0,Hidronefrose Com Obstrução da Junção Uretero-pélvica
N14.0,Nefropatia Induzida Por Analgésico
N15.0,Nefropatia Dos Bálcãs
N16.0,Transtornos Renais Túbulo-intersticiais em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte
N17.0,Insuficiência Renal Aguda Com Necrose Tubular
N18.0,Doença Renal em Estádio Final
N20.0,Calculose do Rim
N21.0,Calculose na Bexiga
N22.0,Cálculo Urinário na Esquistossomose (bilharziose) (schistosomíase)
N25.0,Osteodistrofia Renal
N27.0,Hipoplasia Renal Unilateral
N28.0,Isquemia e Infarto Renal
N29.0,Sífilis Tardia Renal
N30.0,Cistite Aguda
N31.0,Bexiga Neuropática Não-inibida Não Classificada em Outra Parte
N32.0,Obstrução do Colo da Bexiga
N33.0,Cistite Tuberculosa
N34.0,Abscesso Uretral
N35.0,Estenose Uretral Pós-traumática
N36.0,Fístula Uretral
N37.0,Uretrite em Doenças Classificadas em Outra Parte
N39.0,Infecção do Trato Urinário de Localização Não Especificada
N41.0,Prostatite Aguda
N42.0,Cálculo da Próstata
N43.0,Hidrocele Encistada
N45.0,"Orquite, Epididimite e Epidídimo-orquite, Com Menção de Abscesso"
N48.0,Leucoplasia do Pênis
N49.0,Transtornos Inflamatórios da Vesícula Seminal
N50.0,Atrofia do Testículo
N51.0,Transtornos da Próstata em Doenças Classificadas em Outra Parte
N60.0,Cisto Solitário da Mama
N64.0,Fissura e Fístula do Mamilo
N70.0,Salpingite e Ooforite Agudas
N71.0,Doença Inflamatória Aguda do Útero
N73.0,Parametrite e Celulite Pélvicas Agudas
N74.0,Tuberculose do Colo do Útero
N75.0,Cisto da Glândula de Bartholin
N76.0,Vaginite Aguda
N77.0,Ulceração da Vulva em Doenças Infecciosas e Parasitárias Classificadas em Outra Parte
N80.0,Endometriose do Útero
N81.0,Uretrocele Feminina
N82.0,Fístula Vesicovaginal
N83.0,Cisto Folicular do Ovário
N84.0,Pólipo do Corpo do Útero
N85.0,Hiperplasia Glandular Endometrial
N87.0,Displasia Cervical Leve
N88.0,Leucoplasia do Colo do Útero
N89.0,Displasia Vaginal Leve
N90.0,Displasia Vulvar Leve
N91.0,Amenorréia Primária
N92.0,Menstruação Excessiva e Freqüente Com Ciclo Regular
N93.0,Sangramentos Pós-coito ou de Contato
N94.0,Ovulação Dolorosa (Mittelschmerz)
N95.0,Sangramento Pós-menopausa
N97.0,Infertilidade Feminina Associada à Anovulação
N98.0,Infecção Associada à Inseminação Artificial
N99.0,Insuficiência Renal Pós-procedimentos
O00.0,Gravidez Abdominal
O01.0,Mola Hidatiforme Clássica
O02.0,Ovo Claro e Mola Não-hidatiforme
O03.0,"Aborto Espontâneo - Incompleto, Complicado Por Infecção do Trato Genital ou Dos Órgãos Pélvicos"
O04.0,"Aborto Por Razões Médicas e Legais - Incompleto, Complicado Por Infecção do Trato Genital ou Dos Órgãos Pélvicos"
O05.0,"Outros Tipos de Aborto - Incompleto, Complicado Por Infecção do Trato Genital ou Dos Órgãos Pélvicos"
O06.0,"Aborto Não Especificado - Incompleto, Complicado Por Infecção do Trato Genital ou Dos Órgãos Pélvicos"
O07.0,"Falha de Aborto Provocado Por Razões Médicas, Complicado Por Infecção do Trato Genital ou Dos Órgãos Pélvicos"
O08.0,Infecção do Trato Genital e Dos Órgãos Pélvicos Conseqüente a Aborto e Gravidez Ectópica e Molar
O10.0,"Hipertensão Essencial Pré-existente Complicando a Gravidez, o Parto e o Puerpério"
O12.0,Edema Gestacional
O14.0,Pré-eclâmpsia Moderada
O15.0,Eclâmpsia na Gravidez
O20.0,Ameaça de Aborto
O21.0,Hiperêmese Gravídica Leve
O22.0,Varizes Dos Membros Inferiores na Gravidez
O23.0,Infecções do Rim na Gravidez
O24.0,"Diabetes Mellitus Pré-existente, Insulino-dependente"
O26.0,Ganho Excessivo de Peso na Gravidez
O28.0,"""Achados Hematológicos Anormais do Rastreamento (""""screening"""") Antenatal da Mãe"""
O29.0,Complicações Pulmonares de Anestesia Administrada Durante a Gravidez
O30.0,Gravidez Dupla
O31.0,Feto Papiráceo
O32.0,Assistência Prestada à Mãe Por Posição Fetal Instável
O33.0,Assistência Prestada à Mãe Por Uma Desproporção Devida à Deformidade da Pelve Óssea Materna
O34.0,Assistência à Mãe Por Malformação Congênita do Útero
O35.0,Assistência Prestada à Mãe Por Malformação do Sistema Nervoso Central do Feto (suspeitada)
O36.0,Assistência Prestada à Mãe Por Isoimunização Rh
O41.0,Oligohidrâmnio
O42.0,"Ruptura Prematura de Membranas, Com Início do Trabalho de Parto Dentro de 24 Horas"
O43.0,Síndromes de Transfusão Placentária
O44.0,Placenta Prévia Especificada Como Sem Hemorragia
O45.0,Descolamento Prematuro da Placenta Com Deficiência de Coagulação
O46.0,Hemorragia Anteparto Com Deficiência de Coagulação
O47.0,Falso Trabalho de Parto Antes de se Completarem 37 Semanas de Gestação
O60.0,Trabalho de Parto Pré-termo Sem Parto
O61.0,Falha na Indução Médica do Trabalho de Parto
O62.0,Contrações Iniciais Inadequadas
O63.0,Prolongamento do Primeiro Período (dilatação)
O64.0,Obstrução do Trabalho de Parto Devida à Rotação Incompleta do Polo Cefálico Fetal
O65.0,Obstrução do Trabalho de Parto Devida a Deformidade Pélvica
O66.0,Obstrução do Trabalho de Parto Devido a Distócia de Ombro
O67.0,Hemorragia Intraparto Com Deficiência de Coagulação
O68.0,Trabalho de Parto e Parto Complicados Por Anormalidade da Freqüência Cardíaca Fetal
O69.0,Trabalho de Parto e Parto Complicados Por Prolapso do Cordão
O70.0,Laceração de Períneo de Primeiro Grau Durante o Parto
O71.0,Ruptura do Útero Antes do Início do Trabalho de Parto
O72.0,Hemorragia do Terceiro Estágio
O73.0,Retenção da Placenta Sem Hemorragia
O74.0,Pneumonite Aspirativa Devida a Anestesia Durante o Trabalho de Parto e o Parto
O75.0,Sofrimento Materno Durante o Trabalho de Parto e o Parto
O80.0,Parto Espontâneo Cefálico
O81.0,Parto Por Fórceps Baixo
O82.0,Parto Por Cesariana Eletiva
O83.0,Extração Pélvica
O84.0,"Parto Múltiplo, Todos Espontâneos"
O86.0,Infecção da Incisão Cirúrgica de Origem Obstétrica
O87.0,Tromboflebite Superficial no Puerpério
O88.0,Embolia Gasosa de Origem Obstétrica
O89.0,Complicações Pulmonares da Anestesia Durante o Puerpério
O90.0,Ruptura da Incisão de Cesariana
O91.0,Infecção do Mamilo Associada ao Parto
O92.0,Mamilo Retraído Associado ao Parto
O98.0,"Tuberculose Complicando a Gravidez, o Parto e o Puerpério"
O99.0,"Anemia Complicando a Gravidez, o Parto e o Puerpério"
P00.0,Feto e Recém-nascido Afetados Por Transtornos Maternos Hipertensivos
P01.0,Feto e Recém-nascido Afetados Por Incompetência do Colo Uterino
