id,codigo,procedimento,descricao,disponivel,user_id,created_at,updated_at
,02.02.02.011-8,DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS,,1,1,,
,02.02.02.012-6,DETERMINAÇÃO DE TEMPO DE TROMBINA,,1,1,,
,02.02.02.013-4,DETERMINAÇÃO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA,,1,1,,
,02.02.02.014-2,DETERMINAÇÃO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP,,1,1,,
,02.02.02.015-0,DETERMINAÇÃO DE VELOCIDADE DE HEMOSSEDIMENTAÇÃO (VHS,,1,1,,
,02.02.02.016-9,DOSAGEM DE ANTICOAGULANTE CIRCULANTE,,1,1,,
,02.02.02.017-7,DOSAGEM DE ANTITROMBINA III,,1,1,,
,02.02.02.018-5,DOSAGEM DE FATOR II,,1,1,,
,02.02.02.019-3,DOSAGEM DE FATOR IX,,1,1,,
,02.02.02.020-7,DOSAGEM DE FATOR V,,1,1,,
,02.02.02.021-5,DOSAGEM DE FATOR VII,,1,1,,
,02.02.02.022-3,DOSAGEM DE FATOR VIII,,1,1,,
,02.02.02.023-1,DOSAGEM DE FATOR VIII (INIBIDOR,,1,1,,
,02.02.02.024-0,DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO,,1,1,,
,02.02.02.025-8,DOSAGEM DE FATOR X,,1,1,,
,02.02.02.026-6,DOSAGEM DE FATOR XI,,1,1,,
,02.02.02.027-4,DOSAGEM DE FATOR XII,,1,1,,
,02.02.02.028-2,DOSAGEM DE FATOR XIII,,1,1,,
,02.02.02.029-0,DOSAGEM DE FIBRINOGENIO,,1,1,,
,02.02.02.030-4,DOSAGEM DE HEMOGLOBINA,,1,1,,
,02.02.02.031-2,DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC,,1,1,,
,02.02.02.032-0,DOSAGEM DE HEMOGLOBINA FETAL,,1,1,,
,02.02.02.033-9,DOSAGEM DE HEMOSSIDERINA,,1,1,,
,02.02.02.034-7,DOSAGEM DE PLASMINOGENIO,,1,1,,
,02.02.02.035-5,ELETROFORESE DE HEMOGLOBINA,,1,1,,
,02.02.02.036-3,ERITROGRAMA (ERITROCITOS,,1,1,,
,02.02.02.037-1,HEMATOCRITO,,1,1,,
,02.02.02.038-0,HEMOGRAMA COMPLETO,,1,1,,
,02.02.02.039-8,LEUCOGRAMA,,1,1,,
,02.02.02.040-1,PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,,1,1,,
,02.02.02.041-0,PESQUISA DE CELULAS LE,,1,1,,
,02.02.02.042-8,PESQUISA DE CORPUSCULOS DE HEINZ,,1,1,,
,02.02.02.043-6,PESQUISA DE FILARIA,,1,1,,
,02.02.02.044-4,PESQUISA DE HEMOGLOBINA S,,1,1,,
,02.02.02.045-2,PESQUISA DE PLASMODIOS POR GOTA ESPESSA E ESFREGAÇO,,1,1,,
,02.02.02.046-0,PESQUISA DE TRIPANOSSOMA,,1,1,,
,02.02.02.047-9,PROVA DE COMPATIBILIDADE PRE-TRANSFUSIONAL (MEIOS SALINOS,,1,1,,
,02.02.02.048-7,PROVA DE CONSUMO DE PROTROMBINA,,1,1,,
,02.02.02.049-5,PROVA DE RETRACAO DO COAGULO,,1,1,,
,02.02.02.050-9,PROVA DO LACO,,1,1,,
,02.02.02.051-7,RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,,1,1,,
,02.02.02.052-5,TESTE DE AGREGACAO DE PLAQUETAS,,1,1,,
,02.02.02.053-3,TESTE DE HAM (HEMOLISE ACIDA,,1,1,,
,02.02.02.054-1,TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD,,1,1,,
,02.02.02.055-0,DOSAGEM DE PROTEINA C FUNCIONAL,,1,1,,
,02.02.02.056-8,DOSAGEM DE PROTEINA S FUNCIONAL,,1,1,,
,02.02.02.057-6,PESQUISA DE ANTICOAGULANTE LÚPICO,,1,1,,
,02.02.03.001-6,CONTAGEM DE LINFOCITOS B,,1,1,,
,02.02.03.002-4,CONTAGEM DE LINFOCITOS CD4/CD8,,1,1,,
,02.02.03.003-2,CONTAGEM DE LINFOCITOS T TOTAIS,,1,1,,
,02.02.03.004-0,DETECÇÃO DE ÁCIDOS NUCLEICOS DO HIV-1 (QUALITATIVO,,1,1,,
,02.02.03.005-9,DETECÇÃO DE RNA DO VÍRUS DA HEPATITE C (QUALITATIVO,,1,1,,
,02.02.03.006-7,DETERMINAÇÃO DE COMPLEMENTO (CH50,,1,1,,
,02.02.03.007-5,DETERMINAÇÃO DE FATOR REUMATOIDE,,1,1,,
,02.02.03.008-3,DETERMINAÇÃO QUANTITATIVA DE PROTEÍNA C REATIVA,,1,1,,
,02.02.03.009-1,DOSAGEM DE ALFA-FETOPROTEINA,,1,1,,
,02.02.03.010-5,DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA,,1,1,,
,02.02.03.011-3,DOSAGEM DE BETA-2-MICROGLOBULINA,,1,1,,
,02.02.03.012-1,DOSAGEM DE COMPLEMENTO C3,,1,1,,
,02.02.03.013-0,DOSAGEM DE COMPLEMENTO C4,,1,1,,
,02.02.03.014-8,DOSAGEM DE CRIOAGLUTININA,,1,1,,
,02.02.03.015-6,DOSAGEM DE IMUNOGLOBULINA A (IGA,,1,1,,
,02.02.03.016-4,DOSAGEM DE IMUNOGLOBULINA E (IGE,,1,1,,
,02.02.03.017-2,DOSAGEM DE IMUNOGLOBULINA G (IGG,,1,1,,
,02.02.03.018-0,DOSAGEM DE IMUNOGLOBULINA M (IGM,,1,1,,
,02.02.03.019-9,DOSAGEM DE INIBIDOR DE C1-ESTERASE,,1,1,,
,02.02.03.020-2,DOSAGEM DE PROTEINA C REATIVA,,1,1,,
,02.02.03.021-0,GENOTIPAGEM DE VIRUS DA HEPATITE C,,1,1,,
,02.02.03.022-9,IMUNOELETROFORESE DE PROTEINAS,,1,1,,
,02.02.03.023-7,IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR,,1,1,,
,02.02.03.024-5,INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD,,1,1,,
,02.02.03.025-3,PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,,1,1,,
,02.02.03.026-1,PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,,1,1,,
,02.02.03.027-0,PESQUISA DE ANTICORPOS ANTI-DNA,,1,1,,
,02.02.03.028-8,PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,,1,1,,
,02.02.03.029-6,PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT,,1,1,,
,02.02.03.030-0,PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA,,1,1,,
,02.02.03.031-8,PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,,1,1,,
,02.02.03.032-6,PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP,,1,1,,
,02.02.03.033-4,PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS,,1,1,,
,02.02.03.034-2,PESQUISA DE ANTICORPOS ANTI-SM,,1,1,,
,02.02.03.035-0,PESQUISA DE ANTICORPOS ANTI-SS-A (RO,,1,1,,
,02.02.03.036-9,PESQUISA DE ANTICORPOS ANTI-SS-B (LA,,1,1,,
,02.02.03.037-7,PESQUISA DE ANTICORPOS ANTIADENOVIRUS,,1,1,,
,02.02.03.038-5,PESQUISA DE ANTICORPOS ANTIAMEBAS,,1,1,,
,02.02.03.039-3,PESQUISA DE ANTICORPOS ANTIASPERGILLUS,,1,1,,
,02.02.03.040-7,PESQUISA DE ANTICORPOS ANTIBRUCELAS,,1,1,,
,02.02.03.041-5,PESQUISA DE ANTICORPOS ANTICISTICERCO,,1,1,,
,02.02.03.042-3,PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA,,1,1,,
,02.02.03.043-1,PESQUISA DE ANTICORPOS ANTICORTEX SUPRARENAL,,1,1,,
,02.02.03.044-0,PESQUISA DE ANTICORPOS ANTIEQUINOCOCOS,,1,1,,
,02.02.03.045-8,PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70,,1,1,,
,02.02.03.046-6,PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,,1,1,,
,02.02.03.047-4,PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO,,1,1,,
,02.02.03.048-2,PESQUISA DE ANTICORPOS ANTIFIGADO,,1,1,,
,02.02.03.050-4,PESQUISA DE ANTICORPOS ANTIGLOMERULO,,1,1,,
,02.02.03.051-2,PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,,1,1,,
,02.02.03.052-0,PESQUISA DE ANTICORPOS ANTIINSULINA,,1,1,,
,02.02.03.053-9,PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,,1,1,,
,02.02.03.054-7,PESQUISA DE ANTICORPOS ANTILISTERIA,,1,1,,
,02.02.03.055-5,PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,,1,1,,
,02.02.03.056-3,PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,,1,1,,
,02.02.03.057-1,PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO,,1,1,,
,02.02.03.058-0,PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,,1,1,,
,02.02.03.059-8,PESQUISA DE ANTICORPOS ANTINUCLEO,,1,1,,
,02.02.03.060-1,PESQUISA DE ANTICORPOS ANTIPARIETAIS,,1,1,,
,02.02.03.061-0,PESQUISA DE ANTICORPOS ANTIPLASMODIOS,,1,1,,
,02.02.03.062-8,PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,,1,1,,
,02.02.03.063-6,PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS,,1,1,,
,02.02.03.064-4,PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE,,1,1,,
,02.02.03.065-2,PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA,,1,1,,
,02.02.03.066-0,PESQUISA DE ANTICORPOS CONTRA O SPOROTRIX SCHENKII,,1,1,,
,02.02.03.067-9,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV,,1,1,,
,02.02.03.068-7,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV,,1,1,,
,02.02.03.069-5,PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,,1,1,,
,02.02.03.070-9,PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS,,1,1,,
,02.02.03.071-7,PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,,1,1,,
,02.02.03.072-5,PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,,1,1,,
,02.02.03.073-3,PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,,1,1,,
,02.02.03.074-1,PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,,1,1,,
,02.02.03.075-0,PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,,1,1,,
,02.02.03.076-8,PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,,1,1,,
,02.02.03.077-6,PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,,1,1,,
,02.02.03.078-4,PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL,,1,1,,
,02.02.03.079-2,PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,,1,1,,
,02.02.03.080-6,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG,,1,1,,
,02.02.03.081-4,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,,1,1,,
,02.02.03.082-2,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,,1,1,,
,02.02.03.083-0,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,,1,1,,
,02.02.03.084-9,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,,1,1,,
,02.02.03.085-7,PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,,1,1,,
,02.02.03.086-5,PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,,1,1,,
,02.02.03.087-3,PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,,1,1,,
,02.02.03.088-1,PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,,1,1,,
,02.02.03.089-0,PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM,,1,1,,
,02.02.03.090-3,PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,,1,1,,
,02.02.03.091-1,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG,,1,1,,
,02.02.03.092-0,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,,1,1,,
,02.02.03.093-8,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,,1,1,,
,02.02.03.094-6,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,,1,1,,
,02.02.03.095-4,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,,1,1,,
,02.02.03.096-2,PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA,,1,1,,
,02.02.03.097-0,PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG,,1,1,,
,02.02.03.098-9,PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG,,1,1,,
,02.02.03.099-7,DETECÇÃO DE CLAMÍDIA E GONOCOCO POR BIOLOGIA MOLECULAR,,1,1,,
,02.02.03.100-4,PESQUISA DE CRIOGLOBULINAS,,1,1,,
,02.02.03.101-2,PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE,,1,1,,
,02.02.03.102-0,PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,,1,1,,
,02.02.03.103-9,PESQUISA DE IMUNOGLOBULINA E (IGE ALERGENO-ESPECIFICA,,1,1,,
,02.02.03.104-7,PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA,,1,1,,
,02.02.03.105-5,PROVAS DE PRAUSNITZ-KUSTNER (PK,,1,1,,
,02.02.03.106-3,PROVAS IMUNO-ALERGICAS BACTERIANAS,,1,1,,
,02.02.03.107-1,QUANTIFICAÇÃO DE RNA DO HIV-1,,1,1,,
,02.02.03.108-0,QUANTIFICAÇÃO DE RNA DO VÍRUS DA HEPATITE C,,1,1,,
,02.02.03.109-8,TESTE TREPONEMICO P/ DETECÇÃO DE SIFILIS,,1,1,,
,02.02.03.110-1,REAÇÃO DE MONTENEGRO ID,,1,1,,
,02.02.03.111-0,TESTE NÃO TREPONEMICO P/ DETECÇÃO DE SIFILIS,,1,1,,
,02.02.03.112-8,TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,,1,1,,
,02.02.03.113-6,TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,,1,1,,
,02.02.03.114-4,TESTES ALERGICOS DE CONTATO,,1,1,,
,02.02.03.115-2,TESTES CUTANEOS DE LEITURA IMEDIATA,,1,1,,
,02.02.03.117-9,TESTE NÃO TREPONEMICO P/ DETECÇÃO DE SIFILIS EM GESTANTES,,1,1,,
,02.02.03.118-7,DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,,1,1,,
,02.02.03.119-5,DOSAGEM DA FRAÇÃO C1Q DO COMPLEMENTO,,1,1,,
,02.02.03.120-9,DOSAGEM DE TROPONINA,,1,1,,
,02.02.03.121-7,DOSAGEM DO ANTÍGENO CA 125,,1,1,,
,02.02.03.122-5,EXAME LABORATORIAL PARA DOENÇA DE GAUCHER I,,1,1,,
,02.02.03.123-3,EXAME LABORATORIAL PARA DOENÇA DE GAUCHER II,,1,1,,
,02.02.03.124-1,GENOTIPAGEM DO HIV,,1,1,,
,02.02.03.125-0,DETECÇÃO DE RNA DO HTLV-1,,1,1,,
,02.02.03.126-8,PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT,,1,1,,
,02.02.03.127-6,DOSAGEM DE ADENOSINA-DESAMINASE (ADA,,1,1,,
,02.02.03.128-4,ANTIBETA 2 GLICOPROTEINA I -IGG,,1,1,,
,02.02.03.129-2,DOSAGEM DE ANTI-BETA-2-GLICOPROTEÍNA I - IGM,,1,1,,
,02.02.03.130-6,DIAGNÓSTICO E REAVALIAÇÃO DE HEMOGLOBINÚRIA PAROXISTICA NOTURNA,,1,1,,
,02.02.03.131-4,DOSAGEM DE ANTICORPO ANTI-ACHR,,1,1,,
,02.02.03.132-2,DOSAGEM DE SIROLIMO,,1,1,,
,02.02.03.134-9,TESTE DE BIOLOGIA MOLECULAR PARA A DETECÇÃO DE MARCADORES DE MYCOBACTERIUM LEPRAE,,1,1,,
,02.02.03.135-7,TESTE QUALITATIVO IN VITRO ,,1,1,,
,02.02.04.001-1,DOSAGEM DE ESTERCOBILINOGENIO FECAL,,1,1,,
,02.02.04.002-0,DOSAGEM DE GORDURA FECAL,,1,1,,
,02.02.04.003-8,EXAME COPROLOGICO FUNCIONAL,,1,1,,
,02.02.04.004-6,IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,,1,1,,
,02.02.04.005-4,PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA,,1,1,,
,02.02.04.006-2,PESQUISA DE EOSINOFILOS,,1,1,,
,02.02.04.007-0,PESQUISA DE GORDURA FECAL,,1,1,,
,02.02.04.008-9,PESQUISA DE LARVAS NAS FEZES,,1,1,,
,02.02.04.009-7,PESQUISA DE LEUCOCITOS NAS FEZES,,1,1,,
,02.02.04.010-0,PESQUISA DE LEVEDURAS NAS FEZES,,1,1,,
,02.02.04.011-9,PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA,,1,1,,
,02.02.04.012-7,PESQUISA DE OVOS E CISTOS DE PARASITAS,,1,1,,
,02.02.04.013-5,PESQUISA DE ROTAVIRUS NAS FEZES,,1,1,,
,02.02.04.014-3,PESQUISA DE SANGUE OCULTO NAS FEZES,,1,1,,
,02.02.04.015-1,PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,,1,1,,
,02.02.04.016-0,PESQUISA DE TRIPSINA NAS FEZES,,1,1,,
,02.02.04.017-8,PESQUISA DE TROFOZOITAS NAS FEZES,,1,1,,
,02.02.05.001-7,ANALISE DE CARACTERES FISICOS,,1,1,,
,02.02.05.002-5,CLEARANCE DE CREATININA,,1,1,,
,02.02.05.003-3,CLEARANCE DE FOSFATO,,1,1,,
,02.02.05.004-1,CLEARANCE DE UREIA,,1,1,,
,02.02.05.005-0,CONTAGEM DE ADDIS,,1,1,,
,02.02.05.006-8,DETERMINACAO DE OSMOLALIDADE,,1,1,,
,02.02.05.007-6,IDENTIFICAÇÃO DE GLICÍDIOS URINÁRIOS POR CROMATOGRAFIA (CAMADA DELGADA,,1,1,,
,02.02.05.008-4,DOSAGEM DE CITRATO,,1,1,,
,02.02.05.009-2,DOSAGEM DE MICROALBUMINA NA URINA,,1,1,,
,02.02.05.010-6,DOSAGEM DE OXALATO,,1,1,,
,02.02.05.011-4,DOSAGEM DE PROTEINAS (URINA DE 24 HORAS,,1,1,,
,02.02.05.012-2,DOSAGEM E/OU FRACIONAMENTO DE ACIDOS ORGANICOS,,1,1,,
,02.02.05.013-0,EXAME QUALITATIVO DE CALCULOS URINARIOS,,1,1,,
,02.02.05.014-9,PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA,,1,1,,
,02.02.05.015-7,PESQUISA DE ALCAPTONA NA URINA,,1,1,,
,02.02.05.016-5,PESQUISA DE AMINOACIDOS NA URINA,,1,1,,
,02.02.05.017-3,PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA,,1,1,,
,02.02.05.018-1,PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA,,1,1,,
,02.02.05.019-0,PESQUISA DE CISTINA NA URINA,,1,1,,
,02.02.05.020-3,PESQUISA DE COPROPORFIRINA NA URINA,,1,1,,
,02.02.05.021-1,PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,,1,1,,
,02.02.05.022-0,PESQUISA DE FENIL-CETONA NA URINA,,1,1,,
,02.02.05.023-8,PESQUISA DE FRUTOSE NA URINA,,1,1,,
,02.02.05.024-6,PESQUISA DE GALACTOSE NA URINA,,1,1,,
,02.02.05.025-4,PESQUISA DE GONADOTROFINA CORIONICA,,1,1,,
,02.02.05.026-2,PESQUISA DE HOMOCISTINA NA URINA,,1,1,,
,02.02.05.027-0,PESQUISA DE LACTOSE NA URINA,,1,1,,
,02.02.05.028-9,PESQUISA DE MUCOPOLISSACARIDEOS NA URINA,,1,1,,
,02.02.05.029-7,PESQUISA DE PORFOBILINOGENIO NA URINA,,1,1,,
,02.02.05.030-0,PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE,,1,1,,
,02.02.05.031-9,PESQUISA DE TIROSINA NA URINA,,1,1,,
,02.02.05.032-7,PROVA DE DILUICAO (URINA,,1,1,,
,02.02.06.001-2,DETERMINAÇÃO DE ÍNDICE DE TIROXINA LIVRE,,1,1,,
,02.02.06.002-0,DETERMINAÇÃO DE RETENÇÃO DE T3,,1,1,,
,02.02.06.003-9,DETERMINAÇÃO DE T3 REVERSO,,1,1,,
,02.02.06.004-7,DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,,1,1,,
,02.02.06.005-5,DOSAGEM DE 17-CETOSTEROIDES TOTAIS,,1,1,,
,02.02.06.006-3,DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,,1,1,,
,02.02.06.007-1,DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA,,1,1,,
,02.02.06.008-0,DOSAGEM DE ADRENOCORTICOTROFICO (ACTH,,1,1,,
,02.02.06.009-8,DOSAGEM DE ALDOSTERONA,,1,1,,
,02.02.06.010-1,DOSAGEM DE AMP CICLICO,,1,1,,
,02.02.06.011-0,DOSAGEM DE ANDROSTENEDIONA,,1,1,,
,02.02.06.012-8,DOSAGEM DE CALCITONINA,,1,1,,
,02.02.06.013-6,DOSAGEM DE CORTISOL,,1,1,,
,02.02.06.014-4,DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA,,1,1,,
,02.02.06.015-2,DOSAGEM DE DIHIDROTESTOTERONA (DHT,,1,1,,
,02.02.06.016-0,DOSAGEM DE ESTRADIOL,,1,1,,
,02.02.06.017-9,DOSAGEM DE ESTRIOL,,1,1,,
,02.02.06.018-7,DOSAGEM DE ESTRONA,,1,1,,
,02.02.06.019-5,DOSAGEM DE GASTRINA,,1,1,,
,02.02.06.020-9,DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,,1,1,,
,02.02.06.021-7,DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG,,1,1,,
,02.02.06.022-5,DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH,,1,1,,
,02.02.06.023-3,DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH,,1,1,,
,02.02.06.024-1,DOSAGEM DE HORMONIO LUTEINIZANTE (LH,,1,1,,
,02.02.06.025-0,DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH,,1,1,,
,02.02.06.026-8,DOSAGEM DE INSULINA,,1,1,,
,02.02.06.027-6,DOSAGEM DE PARATORMONIO,,1,1,,
,02.02.06.028-4,DOSAGEM DE PEPTIDEO C,,1,1,,
,02.02.06.029-2,DOSAGEM DE PROGESTERONA,,1,1,,
,02.02.06.030-6,DOSAGEM DE PROLACTINA,,1,1,,
,02.02.06.031-4,DOSAGEM DE RENINA,,1,1,,
,02.02.06.032-2,DOSAGEM DE SOMATOMEDINA C (IGF1,,1,1,,
,02.02.06.033-0,DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS,,1,1,,
,02.02.06.034-9,DOSAGEM DE TESTOSTERONA,,1,1,,
,02.02.06.035-7,DOSAGEM DE TESTOSTERONA LIVRE,,1,1,,
,02.02.06.036-5,DOSAGEM DE TIREOGLOBULINA,,1,1,,
,02.02.06.037-3,DOSAGEM DE TIROXINA (T4,,1,1,,
,02.02.06.038-1,DOSAGEM DE TIROXINA LIVRE (T4 LIVRE,,1,1,,
,02.02.06.039-0,DOSAGEM DE TRIIODOTIRONINA (T3,,1,1,,
,02.02.06.040-3,TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,,1,1,,
,02.02.06.041-1,TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,,1,1,,
,02.02.06.042-0,TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,,1,1,,
,02.02.06.043-8,TESTE DE ESTIMULO DO HGH APOS GLUCAGON,,1,1,,
,02.02.06.044-6,TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,,1,1,,
,02.02.06.045-4,TESTE DE SUPRESSAO DO HGH APOS GLICOSE,,1,1,,
,02.02.06.046-2,TESTE P/ INVESTIGACAO DO DIABETES INSIPIDUS,,1,1,,
,02.02.06.047-0,PESQUISA DE MACROPROLACTINA,,1,1,,
,02.02.07.001-8,DOSAGEM DE ACIDO DELTA-AMINOLEVULINICO,,1,1,,
,02.02.07.002-6,DOSAGEM DE ACIDO HIPURICO,,1,1,,
,02.02.07.003-4,DOSAGEM DE ACIDO MANDELICO,,1,1,,
,02.02.07.004-2,DOSAGEM DE ACIDO METIL-HIPURICO,,1,1,,
,02.02.07.005-0,DOSAGEM DE ACIDO VALPROICO,,1,1,,
,02.02.07.006-9,DOSAGEM DE ALA-DESIDRATASE,,1,1,,
,02.02.07.007-7,DOSAGEM DE ALCOOL ETILICO,,1,1,,
,02.02.07.008-5,DOSAGEM DE ALUMINIO,,1,1,,
,02.02.07.009-3,DOSAGEM DE AMINOGLICOSIDEOS,,1,1,,
,02.02.07.010-7,DOSAGEM DE ANFETAMINAS,,1,1,,
,02.02.07.011-5,DOSAGEM DE ANTIDEPRESSIVOS TRICICLICOS,,1,1,,
,02.02.07.012-3,DOSAGEM DE BARBITURATOS,,1,1,,
,02.02.07.013-1,DOSAGEM DE BENZODIAZEPINICOS,,1,1,,
,02.02.07.014-0,DOSAGEM DE CADMIO,,1,1,,
,02.02.07.015-8,DOSAGEM DE CARBAMAZEPINA,,1,1,,
,02.02.07.016-6,DOSAGEM DE CARBOXI-HEMOGLOBINA,,1,1,,
,02.02.07.017-4,DOSAGEM DE CHUMBO,,1,1,,
,02.02.07.018-2,DOSAGEM DE CICLOSPORINA,,1,1,,
,02.02.07.019-0,DOSAGEM DE COBRE,,1,1,,
,02.02.07.020-4,DOSAGEM DE DIGITALICOS (DIGOXINA,,1,1,,
,02.02.07.021-2,DOSAGEM DE ETOSSUXIMIDA,,1,1,,
,02.02.07.022-0,DOSAGEM DE FENITOINA,,1,1,,
,02.02.07.023-9,DOSAGEM DE FENOL,,1,1,,
,02.02.07.024-7,DOSAGEM DE FORMALDEIDO,,1,1,,
